OCCUR_DATE,Incident Count,,Occur_Date,Incident Count,,New Years,,Memorial Day,,Thanksgiving,,Black Friday,,Christmas ,,,,,,,
09-08-2006,1,,01-11-2014,4,,,,,,,,,,,,,,,,,
09-08-2006,1,,01-11-2015,9,,,,,,,,,,,,,,,,,
09-08-2006,1,,01-11-2016,4,,,,,,,,,,,,,,,,,
09-08-2006,1,,01-11-2017,1,,,,,,,,,,,,,,,,,
09-08-2006,1,,01-11-2018,1,,,,,,,,,,,,,,,,,
09-08-2006,1,,01-12-2006,2,,,,,,,,,,,,,,,,,
09-07-2017,1,,01-12-2007,4,,,,,,,,,,,,,,,,,
09-07-2017,1,,01-12-2008,3,,,,,,,,,,,,,,,,,
09-07-2017,1,,01-12-2009,2,,,,,,,,,,,,,,,,,
09-07-2017,1,,01-12-2011,1,,,,,,,,,,,,,,,,,
09-07-2017,1,,01-12-2012,3,,,,,,,,,,,,,,,,,
09-07-2016,1,,01-12-2013,1,,,,,,,,,,,,,,,,,
09-07-2016,1,,01-12-2014,1,,,,,,,,,,,,,,,,,
09-07-2016,1,,01-12-2015,7,,,,,,,,,,,,,,,,,
09-07-2016,1,,01-12-2017,1,,,,,,,,,,,,,,,,,
09-07-2016,1,,01-13-2006,7,,,,,,,,,,,,,,,,,
09-07-2016,1,,01-13-2007,6,,,,,,,,,,,,,,,,,
09-07-2015,1,,01-13-2008,9,,,,,,,,,,,,,,,,,
09-07-2015,1,,01-13-2009,6,,,,,,,,,,,,,,,,,
09-07-2015,1,,01-13-2010,1,,,,,,,,,,,,,,,,,
09-07-2015,1,,01-13-2011,4,,,,,,,,,,,,,,,,,
09-07-2015,1,,01-13-2012,4,,,,,,,,,,,,,,,,,
09-07-2014,1,,01-13-2013,7,,,,,,,,,,,,,,,,,
09-07-2014,1,,01-13-2014,4,,,,,,,,,,,,,,,,,
09-07-2014,1,,01-13-2015,1,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-13-2016,4,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-13-2017,1,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-13-2018,3,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2006,5,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2007,2,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2008,2,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2010,3,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2011,7,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2012,3,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2013,2,,,,,,,,,,,,,,,,,
09-07-2013,1,,01-14-2014,3,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-14-2015,4,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-14-2016,3,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-14-2017,1,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-14-2018,5,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-15-2006,4,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-15-2007,3,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-15-2008,2,,,,,,,,,,,,,,,,,
09-07-2012,1,,01-15-2009,3,,,,,,,,,,,,,,,,,
09-07-2011,1,,01-15-2010,5,,,,,,,,,,,,,,,,,
09-07-2011,1,,01-15-2011,4,,,,,,,,,,,,,,,,,
09-07-2011,1,,01-15-2012,1,,,,,,,,,,,,,,,,,
09-07-2011,1,,01-15-2013,2,,,,,,,,,,,,,,,,,
09-07-2010,1,,01-15-2014,2,,,,,,,,,,,,,,,,,
09-07-2010,1,,01-15-2015,2,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-15-2016,2,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-15-2017,4,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-15-2018,2,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2006,4,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2007,2,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2008,1,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2009,3,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2010,2,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2011,9,,,,,,,,,,,,,,,,,
09-07-2009,1,,01-16-2012,3,,,,,,,,,,,,,,,,,
09-07-2008,1,,01-16-2013,6,,,,,,,,,,,,,,,,,
09-07-2008,1,,01-16-2014,2,,,,,,,,,,,,,,,,,
09-07-2008,1,,01-16-2015,2,,,,,,,,,,,,,,,,,
09-07-2008,1,,01-16-2016,6,,,,,,,,,,,,,,,,,
09-07-2008,1,,01-16-2017,3,,,,,,,,,,,,,,,,,
09-07-2008,1,,01-16-2018,5,,,,,,,,,,,,,,,,,
09-07-2007,1,,01-17-2006,4,,,,,,,,,,,,,,,,,
09-07-2006,1,,01-17-2007,1,,,,,,,,,,,,,,,,,
09-07-2006,1,,01-17-2008,1,,,,,,,,,,,,,,,,,
09-07-2006,1,,01-17-2009,5,,,,,,,,,,,,,,,,,
09-07-2006,1,,01-17-2010,3,,,,,,,,,,,,,,,,,
09-07-2006,1,,01-17-2011,3,,,,,,,,,,,,,,,,,
09-06-2017,1,,01-17-2012,1,,,,,,,,,,,,,,,,,
09-06-2016,1,,01-17-2013,2,,,,,,,,,,,,,,,,,
09-06-2016,1,,01-17-2014,1,,,,,,,,,,,,,,,,,
09-06-2016,1,,01-17-2015,3,,,,,,,,,,,,,,,,,
09-06-2016,1,,01-17-2016,4,,,,,,,,,,,,,,,,,
09-06-2016,1,,01-17-2017,2,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2006,3,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2008,5,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2009,17,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2010,7,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2011,1,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2012,3,,,,,,,,,,,,,,,,,
09-06-2015,1,,01-18-2013,2,,,,,,,,,,,,,,,,,
09-06-2014,1,,01-18-2014,4,,,,,,,,,,,,,,,,,
09-06-2014,1,,01-18-2015,5,,,,,,,,,,,,,,,,,
09-06-2014,1,,01-18-2017,1,,,,,,,,,,,,,,,,,
09-06-2014,1,,01-18-2018,4,,,,,,,,,,,,,,,,,
09-06-2014,1,,01-19-2006,9,,,,,,,,,,,,,,,,,
09-06-2014,1,,01-19-2007,3,,,,,,,,,,,,,,,,,
09-06-2013,1,,01-19-2009,2,,,,,,,,,,,,,,,,,
09-06-2013,1,,01-19-2010,1,,,,,,,,,,,,,,,,,
09-06-2013,1,,01-19-2011,1,,,,,,,,,,,,,,,,,
09-06-2013,1,,01-19-2012,2,,,,,,,,,,,,,,,,,
09-06-2013,1,,01-19-2013,2,,,,,,,,,,,,,,,,,
09-06-2012,1,,01-19-2014,2,,,,,,,,,,,,,,,,,
09-06-2012,1,,01-19-2015,3,,,,,,,,,,,,,,,,,
09-06-2012,1,,01-19-2018,1,,,,,,,,,,,,,,,,,
09-06-2012,1,,01-20-2006,2,,,,,,,,,,,,,,,,,
09-06-2012,1,,01-20-2007,6,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2008,2,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2009,3,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2010,2,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2011,1,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2012,2,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2013,3,,,,,,,,,,,,,,,,,
09-06-2011,1,,01-20-2014,5,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-20-2015,9,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-20-2017,1,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2006,5,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2007,2,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2008,5,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2009,2,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2010,1,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2011,4,,,,,,,,,,,,,,,,,
09-06-2010,1,,01-21-2012,11,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-21-2013,1,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-21-2014,2,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-21-2015,3,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-21-2016,6,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-21-2017,5,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-21-2018,3,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-22-2006,10,,,,,,,,,,,,,,,,,
09-06-2009,1,,01-22-2007,1,,,,,,,,,,,,,,,,,
09-06-2008,1,,01-22-2008,2,,,,,,,,,,,,,,,,,
09-06-2008,1,,01-22-2009,1,,,,,,,,,,,,,,,,,
09-06-2008,1,,01-22-2010,5,,,,,,,,,,,,,,,,,
09-06-2008,1,,01-22-2011,4,,,,,,,,,,,,,,,,,
09-06-2008,1,,01-22-2012,3,,,,,,,,,,,,,,,,,
09-06-2007,1,,01-22-2013,4,,,,,,,,,,,,,,,,,
09-06-2007,1,,01-22-2014,4,,,,,,,,,,,,,,,,,
09-06-2006,1,,01-22-2015,4,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-22-2016,1,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-22-2017,3,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-22-2018,2,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2006,3,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2007,1,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2008,2,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2009,5,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2010,7,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2011,4,,,,,,,,,,,,,,,,,
09-05-2017,1,,01-23-2012,1,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-23-2013,3,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-23-2015,2,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-23-2016,4,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-23-2018,2,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-24-2006,3,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-24-2007,3,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-24-2008,3,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-24-2009,8,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-24-2010,7,,,,,,,,,,,,,,,,,
09-05-2016,1,,01-24-2011,2,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2012,4,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2013,2,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2014,4,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2015,8,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2016,1,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2017,3,,,,,,,,,,,,,,,,,
09-05-2015,1,,01-24-2018,4,,,,,,,,,,,,,,,,,
09-05-2014,1,,01-25-2006,4,,,,,,,,,,,,,,,,,
09-05-2014,1,,01-25-2007,1,,,,,,,,,,,,,,,,,
09-05-2014,1,,01-25-2008,1,,,,,,,,,,,,,,,,,
09-05-2014,1,,01-25-2009,2,,,,,,,,,,,,,,,,,
09-05-2014,1,,01-25-2010,3,,,,,,,,,,,,,,,,,
09-05-2014,1,,01-25-2011,1,,,,,,,,,,,,,,,,,
09-05-2013,1,,01-25-2012,2,,,,,,,,,,,,,,,,,
09-05-2013,1,,01-25-2013,1,,,,,,,,,,,,,,,,,
09-05-2013,1,,01-25-2014,1,,,,,,,,,,,,,,,,,
09-05-2012,1,,01-25-2015,7,,,,,,,,,,,,,,,,,
09-05-2012,1,,01-25-2016,2,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-25-2017,3,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2006,1,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2007,2,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2008,6,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2009,2,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2012,1,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2013,2,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2014,3,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2015,4,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2016,1,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2017,3,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-26-2018,1,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2007,5,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2008,10,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2010,1,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2011,2,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2012,3,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2013,5,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2015,2,,,,,,,,,,,,,,,,,
09-05-2011,1,,01-27-2016,4,,,,,,,,,,,,,,,,,
09-05-2010,1,,01-27-2017,4,,,,,,,,,,,,,,,,,
09-05-2010,1,,01-27-2018,3,,,,,,,,,,,,,,,,,
09-05-2010,1,,01-28-2006,4,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2007,5,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2008,2,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2009,3,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2010,1,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2011,1,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2012,5,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2013,1,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2016,2,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2017,3,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-28-2018,11,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-29-2006,4,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-29-2007,6,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-29-2008,2,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-29-2010,3,,,,,,,,,,,,,,,,,
09-05-2009,1,,01-29-2011,7,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-29-2012,3,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-29-2013,2,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-29-2014,3,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-29-2015,2,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-29-2017,2,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-29-2018,1,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-30-2006,3,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-30-2007,1,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-30-2008,2,,,,,,,,,,,,,,,,,
09-05-2008,1,,01-30-2010,8,,,,,,,,,,,,,,,,,
09-05-2007,1,,01-30-2011,2,,,,,,,,,,,,,,,,,
09-05-2007,1,,01-30-2012,2,,,,,,,,,,,,,,,,,
09-05-2006,1,,01-30-2013,5,,,,,,,,,,,,,,,,,
09-05-2006,1,,01-30-2014,3,,,,,,,,,,,,,,,,,
09-05-2006,1,,01-30-2015,4,,,,,,,,,,,,,,,,,
09-05-2006,1,,01-30-2016,4,,,,,,,,,,,,,,,,,
09-05-2006,1,,01-30-2017,2,,,,,,,,,,,,,,,,,
09-04-2017,1,,01-30-2018,1,,,,,,,,,,,,,,,,,
09-04-2017,1,,01-31-2006,2,,,,,,,,,,,,,,,,,
09-04-2017,1,,01-31-2007,2,,,,,,,,,,,,,,,,,
09-04-2017,1,,01-31-2008,4,,,,,,,,,,,,,,,,,
09-04-2017,1,,01-31-2009,3,,,,,,,,,,,,,,,,,
09-04-2017,1,,01-31-2010,6,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2011,6,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2012,6,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2013,2,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2014,13,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2015,3,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2017,1,,,,,,,,,,,,,,,,,
09-04-2016,1,,01-31-2018,2,,,,,,,,,,,,,,,,,
09-04-2016,1,,02-01-2006,7,,,,,,,,,,,,,,,,,
09-04-2015,1,,02-01-2007,3,,,,,,,,,,,,,,,,,
09-04-2015,1,,02-01-2008,4,,,,,,,,,,,,,,,,,
09-04-2015,1,,02-01-2009,6,,,,,,,,,,,,,,,,,
09-04-2015,1,,02-01-2010,6,,,,,,,,,,,,,,,,,
09-04-2015,1,,02-01-2011,1,,,,,,,,,,,,,,,,,
09-04-2015,1,,02-01-2012,3,,,,,,,,,,,,,,,,,
09-04-2014,1,,02-01-2013,4,,,,,,,,,,,,,,,,,
09-04-2013,1,,02-01-2014,3,,,,,,,,,,,,,,,,,
09-04-2013,1,,02-01-2015,12,,,,,,,,,,,,,,,,,
09-04-2013,1,,02-01-2016,1,,,,,,,,,,,,,,,,,
09-04-2013,1,,02-01-2017,1,,,,,,,,,,,,,,,,,
09-04-2013,1,,02-02-2006,2,,,,,,,,,,,,,,,,,
09-04-2012,1,,02-02-2007,3,,,,,,,,,,,,,,,,,
09-04-2012,1,,02-02-2008,4,,,,,,,,,,,,,,,,,
09-04-2012,1,,02-02-2009,3,,,,,,,,,,,,,,,,,
09-04-2012,1,,02-02-2010,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2011,9,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2012,3,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2013,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2014,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2015,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2016,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2017,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-02-2018,3,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2006,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2007,4,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2008,4,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2009,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2011,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2014,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2015,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2016,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-03-2017,3,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2006,10,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2007,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2008,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2009,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2010,3,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2011,4,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2012,7,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2013,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2014,3,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2015,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2016,6,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2017,1,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-04-2018,2,,,,,,,,,,,,,,,,,
09-04-2011,1,,02-05-2006,7,,,,,,,,,,,,,,,,,
09-04-2010,1,,02-05-2007,3,,,,,,,,,,,,,,,,,
09-04-2010,1,,02-05-2008,3,,,,,,,,,,,,,,,,,
09-04-2010,1,,02-05-2009,1,,,,,,,,,,,,,,,,,
09-04-2009,1,,02-05-2010,3,,,,,,,,,,,,,,,,,
09-04-2008,1,,02-05-2011,4,,,,,,,,,,,,,,,,,
09-04-2008,1,,02-05-2012,11,,,,,,,,,,,,,,,,,
09-04-2007,1,,02-05-2013,5,,,,,,,,,,,,,,,,,
09-04-2007,1,,02-05-2014,2,,,,,,,,,,,,,,,,,
09-04-2007,1,,02-05-2015,5,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-05-2016,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-05-2017,3,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-05-2018,3,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2006,2,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2007,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2008,2,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2009,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2010,5,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2011,9,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2013,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2014,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2016,3,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2017,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-06-2018,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2006,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2007,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2008,1,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2009,4,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2010,3,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2011,4,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2013,5,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2014,3,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-07-2015,2,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-08-2006,2,,,,,,,,,,,,,,,,,
09-04-2006,1,,02-08-2007,4,,,,,,,,,,,,,,,,,
09-30-2017,1,,02-08-2009,12,,,,,,,,,,,,,,,,,
09-30-2016,1,,02-08-2010,6,,,,,,,,,,,,,,,,,
09-30-2016,1,,02-08-2011,1,,,,,,,,,,,,,,,,,
09-30-2016,1,,02-08-2012,6,,,,,,,,,,,,,,,,,
09-30-2015,1,,02-08-2013,5,,,,,,,,,,,,,,,,,
09-30-2014,1,,02-08-2015,2,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-08-2016,1,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-08-2017,9,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-08-2018,6,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2006,2,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2007,4,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2008,5,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2009,8,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2010,2,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2011,2,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2013,5,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2014,2,,,,,,,,,,,,,,,,,
09-30-2012,1,,02-09-2015,2,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-09-2016,3,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-09-2017,1,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-09-2018,3,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-10-2006,3,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-10-2007,8,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-10-2008,2,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-10-2009,3,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-10-2011,3,,,,,,,,,,,,,,,,,
09-30-2011,1,,02-10-2012,3,,,,,,,,,,,,,,,,,
09-30-2010,1,,02-10-2013,3,,,,,,,,,,,,,,,,,
09-30-2010,1,,02-10-2014,1,,,,,,,,,,,,,,,,,
09-30-2010,1,,02-10-2016,2,,,,,,,,,,,,,,,,,
09-30-2010,1,,02-11-2006,4,,,,,,,,,,,,,,,,,
09-30-2009,1,,02-11-2007,6,,,,,,,,,,,,,,,,,
09-30-2009,1,,02-11-2009,3,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2010,3,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2011,4,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2012,8,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2014,1,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2015,1,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2016,2,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-11-2017,2,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-12-2006,2,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-12-2007,1,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-12-2008,2,,,,,,,,,,,,,,,,,
09-30-2008,1,,02-12-2009,2,,,,,,,,,,,,,,,,,
09-30-2007,1,,02-12-2010,11,,,,,,,,,,,,,,,,,
09-30-2007,1,,02-12-2011,4,,,,,,,,,,,,,,,,,
09-30-2007,1,,02-12-2013,1,,,,,,,,,,,,,,,,,
09-30-2007,1,,02-12-2014,1,,,,,,,,,,,,,,,,,
09-30-2007,1,,02-12-2015,1,,,,,,,,,,,,,,,,,
09-30-2007,1,,02-12-2018,1,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2006,2,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2007,1,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2008,1,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2009,2,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2010,1,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2011,4,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2012,7,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2013,1,,,,,,,,,,,,,,,,,
09-30-2006,1,,02-13-2015,3,,,,,,,,,,,,,,,,,
09-03-2017,1,,02-13-2016,4,,,,,,,,,,,,,,,,,
09-03-2017,1,,02-13-2018,1,,,,,,,,,,,,,,,,,
09-03-2017,1,,02-14-2006,2,,,,,,,,,,,,,,,,,
09-03-2017,1,,02-14-2007,1,,,,,,,,,,,,,,,,,
09-03-2017,1,,02-14-2008,3,,,,,,,,,,,,,,,,,
09-03-2016,1,,02-14-2009,6,,,,,,,,,,,,,,,,,
